Policy ID,Policy Type,Scope,Target Type,Target Value,Category Name,Node Type,Status,Projects,Created By,Created At
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.microsoftDynamicsCrmTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.misp,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.mispTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.mistralAi,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.mistralAiTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.mocean,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.moceanTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.monicaCrm,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.monicaCrmTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.msg91,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.msg91Tool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.nasa,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.nasaTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.netlify,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.netlifyTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.netlifyTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.nextCloud,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.nextCloudTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.nocoDb,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.nocoDbTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.notion,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.notionTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.notionTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.npm,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.npmTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.odoo,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.odooTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.okta,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.oktaTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.oneSimpleApi,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.oneSimpleApiTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.onfleet,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.onfleetTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.onfleetTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.openThesaurus,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.openThesaurusTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.openWeatherMap,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.openWeatherMapTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.orbit,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.oura,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.ouraTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.paddle,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.paddleTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.pagerDuty,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.pagerDutyTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.payPal,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.payPalTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.peekalink,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.peekalinkTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.perplexity,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.perplexityTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.phantombuster,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.phantombusterTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.philipsHue,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.philipsHueTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.pipedrive,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.pipedriveTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.pipedriveTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.plivo,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.plivoTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.postBin,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.postBinTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.postHog,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.postHogTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.postmarkTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.profitWell,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.profitWellTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.pushbullet,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.pushbulletTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.pushcut,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.pushcutTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.pushcutTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.pushover,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.pushoverTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.quickbooks,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.quickbooksTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.raindrop,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.raindropTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.rocketchat,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.rocketchatTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.rssFeedRead,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.rssFeedReadTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.rssFeedReadTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.rundeck,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.rundeckTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.salesmate,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.salesmateTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.seaTable,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.seaTableTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.seaTableTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.securityScorecard,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.securityScorecardTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.segment,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.segmentTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.sendGrid,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.sendGridTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.sendInBlue,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.sendInBlueTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.sendInBlueTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.sendy,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.sendyTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.sentryIo,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.sentryIoTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.shopify,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.shopifyTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.shopifyTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.signl4,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.signl4Tool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.slackTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.sms77,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.sms77Tool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.spotify,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.spotifyTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.stackby,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.stackbyTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.stickyNote,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.storyblok,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.storyblokTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.strapi,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.strapiTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.strava,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.stravaTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.stravaTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.stripe,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.stripeTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.stripeTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.syncroMsp,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.syncroMspTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.taiga,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.taigaTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.taigaTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.tapfiliate,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.tapfiliateTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.theHive,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.theHiveProject,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.theHiveProjectTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.theHiveProjectTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.theHiveTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.theHiveTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.todoist,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.todoistTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.togglTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.totp,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.totpTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
